TransactionID,Date,ClientID,Industry,ServiceType,ClientRegion,LeadSource,SalesRep,Revenue,Cost,Profit,Year,Month Name,Month Number,Quarter of Year
4891,4/23/2024,CL-1925,Logistics,Graphic Design,South Africa,Website,Femi,1530,918,612,2024,April,4,Q2
4892,4/7/2024,CL-4772,E-Commerce,Digital Marketing,Kenya,Referral,Tosin,15147,9088.2,6058.8,2024,April,4,Q2
4893,10/18/2025,CL-3443,Real Estate,Website Optimization,Uk,Linkedin,Chika,12557,3569,8988,2025,October,10,Q4
4894,8/7/2024,CL-2638,E-Commerce,Front-End Development,Kenya,,Ridwan,17016,3299,13717,2024,August,8,Q3
4895,1/25/2025,CL-2543,,Digital Marketing,Uk,,Femi,18362,11017.2,7344.8,2025,January,1,Q1
4896,3/9/2025,CL-4993,Logistics,Backend Development,Uk,Instagram,Zainab,5123,11387,-6264,2025,March,3,Q1
4897,1/26/2025,CL-1719,Logistics,Seo Services,Ghana,Linkedin,Femi,26338,3241,23097,2025,January,1,Q1
4898,4/17/2024,,Healthtech,Seo Services,Uk,Referral,Ridwan,5217,3130.2,2086.8,2024,April,4,Q2
4900,11/19/2024,CL-4545,,Website Optimization,Ghana,Cold Email,,13175,7905,5270,2024,November,11,Q4
4901,2/9/2024,CL-2874,Real Estate,Frontend Development,Kenya,Website,,21767,1917,19850,2024,February,2,Q1
4902,12/3/2025,CL-1274,Retail,Backend Development,Nigeria,Referral,Tosin,5322,3193.2,2128.8,2025,December,12,Q4
4904,12/13/2025,CL-1784,Retail,,Kenya,Cold Email,Chika,25813,10467,15346,2025,December,12,Q4
4905,1/3/2024,CL-3494,,Digital Marketing,Uk,,Ridwan,20720,12432,8288,2024,January,1,Q1
4908,5/29/2025,CL-1272,Logistics,,South Africa,Linkedin,Femi,7606,4563.6,3042.4,2025,May,5,Q2
4910,11/28/2024,CL-4606,Logistics,Graphic Design,Kenya,,Ridwan,20429,2509,17920,2024,November,11,Q4
4911,5/15/2025,CL-4666,Retail,Frontend Development,Uk,Linkedin,Chika,24576,8532,16044,2025,May,5,Q2
4913,10/31/2024,CL-1801,,Graphic Design,South Africa,Google Ads,,5019,6805,-1786,2024,October,10,Q4
4914,3/9/2025,CL-4045,Edtech,Website Optimization,Ghana,Website,Tosin,18178,10906.8,7271.2,2025,March,3,Q1
4915,1/12/2024,CL-4265,,Website Optimization,Nigeria,Referral,Chika,14384,8630.4,5753.6,2024,January,1,Q1
4916,3/26/2025,CL-3636,,Frontend Development,Nigeria,Google Ads,Chika,19002,5499,13503,2025,March,3,Q1
4917,8/24/2024,CL-1439,Fintech,Seo Services,Ghana,Cold Email,,12603,6963,5640,2024,August,8,Q3
4918,11/15/2025,,Logistics,Website Optimization,,Linkedin,Chika,4642,2785.2,1856.8,2025,November,11,Q4
4919,10/15/2025,CL-4264,Logistics,Frontend Development,South Africa,Linkedin,Zainab,13749,8249.4,5499.6,2025,October,10,Q4
4920,2/8/2024,CL-4991,Retail,,Nigeria,Website,Tosin,10791,6474.6,4316.4,2024,February,2,Q1
4921,5/26/2024,CL-4462,,Seo Services,Ghana,Website,Tosin,11058,12437,-1379,2024,May,5,Q2
4923,9/27/2024,CL-1847,Healthtech,,Usa,Cold Email,Tosin,17278,4470,12808,2024,September,9,Q3
4924,5/10/2025,CL-4743,Logistics,Seo Services,Uk,Linkedin,Tosin,5648,6544,-896,2025,May,5,Q2
4925,3/31/2025,CL-1168,E-Commerce,Digital Marketing,Uk,Linkedin,Amaka,5844,8547,-2703,2025,March,3,Q1
4926,8/3/2024,CL-1124,Logistics,Seo Services,Usa,Linkedin,Femi,18832,8731,10101,2024,August,8,Q3
4927,10/21/2025,CL-1765,Healthtech,Backend Development,Usa,Linkedin,,23992,14395.2,9596.8,2025,October,10,Q4
4928,12/30/2025,CL-1923,Logistics,Front-End Development,Nigeria,Instagram,,21684,8321,13363,2025,December,12,Q4
4929,6/17/2024,CL-4416,Retail,Digital Marketing,Nigeria,Google Ads,Ridwan,4119,2471.4,1647.6,2024,June,6,Q2
4930,8/28/2024,CL-1298,Fintech,Graphic Design,South Africa,Referral,Tosin,18574,13655,4919,2024,August,8,Q3
4933,12/5/2024,CL-3494,,Website Optimization,Nigeria,Website,Femi,17587,13624,3963,2024,December,12,Q4
4934,12/12/2024,CL-2304,Real Estate,Seo Services,,Google Ads,Femi,20240,14519,5721,2024,December,12,Q4
4936,3/22/2024,,Edtech,Frontend Development,Nigeria,Cold Email,Tosin,16919,11531,5388,2024,March,3,Q1
4937,2/3/2024,CL-2510,Retail,Graphic Design,Kenya,,Chika,29682,17809.2,11872.8,2024,February,2,Q1
4940,12/9/2024,CL-4964,Retail,,Usa,Referral,Amaka,1421,10990,-9569,2024,December,12,Q4
4941,12/12/2025,CL-1942,Logistics,Website Optimization,Usa,Instagram,Tosin,24741,2171,22570,2025,December,12,Q4
4943,8/4/2024,,Real Estate,,Ghana,,Chika,13835,8301,5534,2024,August,8,Q3
4944,5/26/2025,CL-4368,,Backend Development,Ghana,Cold Email,Zainab,21095,9841,11254,2025,May,5,Q2
4946,2/6/2025,CL-4776,Healthtech,Seo Services,Uk,Instagram,Ridwan,12410,4888,7522,2025,February,2,Q1
4947,10/31/2025,CL-4218,Retail,Digital Marketing,Usa,Linkedin,,15192,7939,7253,2025,October,10,Q4
4949,2/21/2024,CL-2759,,,Kenya,Linkedin,,24730,7112,17618,2024,February,2,Q1
4950,11/15/2025,CL-2834,Real Estate,Digital Marketing,Uk,Instagram,Tosin,20328,7321,13007,2025,November,11,Q4
4951,2/22/2025,CL-2285,Edtech,Frontend Development,Nigeria,Referral,Ridwan,12522,4395,8127,2025,February,2,Q1
4952,5/14/2025,CL-2340,Fintech,Seo Services,South Africa,Cold Email,Amaka,17969,9306,8663,2025,May,5,Q2
4953,3/1/2024,CL-3263,,Digital Marketing,South Africa,Website,Ridwan,14344,9306,5038,2024,March,3,Q1
4957,10/11/2025,CL-2377,Edtech,Seo Services,Nigeria,Linkedin,Zainab,6832,5088,1744,2025,October,10,Q4
4958,6/23/2025,CL-3154,Real Estate,,Kenya,Website,Ridwan,3943,12547,-8604,2025,June,6,Q2
4960,6/18/2025,CL-3485,Retail,,Nigeria,Referral,Amaka,28879,3618,25261,2025,June,6,Q2
4961,1/2/2024,CL-2525,Healthtech,,Kenya,Website,Femi,4065,9444,-5379,2024,January,1,Q1
4963,5/23/2025,CL-3211,Real Estate,,Ghana,Google Ads,Chika,3419,2051.4,1367.6,2025,May,5,Q2
4964,9/25/2024,CL-4550,Logistics,Digital Marketing,Usa,Cold Email,Amaka,4654,14668,-10014,2024,September,9,Q3
4965,10/7/2025,CL-4259,Retail,Front-End Development,South Africa,,Amaka,12607,1194,11413,2025,October,10,Q4
4966,7/16/2025,CL-4006,Edtech,Graphic Design,Kenya,Cold Email,Zainab,12928,2092,10836,2025,July,7,Q3
4967,1/14/2025,CL-2059,Fintech,Seo Services,Nigeria,Linkedin,Zainab,9147,5488.2,3658.8,2025,January,1,Q1
4968,11/25/2024,CL-4563,Real Estate,Graphic Design,Uk,Linkedin,Tosin,24357,14614.2,9742.8,2024,November,11,Q4
4969,4/13/2025,CL-2379,,,Nigeria,,,13675,8205,5470,2025,April,4,Q2
4972,4/4/2025,CL-1434,,Graphic Design,Nigeria,Instagram,Femi,19897,892,19005,2025,April,4,Q2
4973,11/24/2024,CL-2079,E-Commerce,Backend Development,Kenya,Website,Femi,5705,6745,-1040,2024,November,11,Q4
4975,3/18/2024,CL-4666,Edtech,Website Optimization,Kenya,Cold Email,Ridwan,16430,11044,5386,2024,March,3,Q1
4976,2/16/2025,CL-1904,,Front-End Development,Nigeria,Linkedin,Tosin,6862,3212,3650,2025,February,2,Q1
4978,9/13/2025,CL-1965,,Seo Services,Kenya,Google Ads,Chika,7624,4549,3075,2025,September,9,Q3
4980,7/22/2024,CL-1438,,Graphic Design,South Africa,Instagram,Femi,7298,1887,5411,2024,July,7,Q3
4981,7/2/2024,CL-3598,Edtech,Frontend Development,,Linkedin,,19489,2830,16659,2024,July,7,Q3
4982,5/26/2025,,,Digital Marketing,Nigeria,Website,Amaka,16457,1808,14649,2025,May,5,Q2
4983,7/27/2024,CL-3483,Healthtech,Frontend Development,Usa,Google Ads,Ridwan,11484,2554,8930,2024,July,7,Q3
4984,2/4/2024,CL-1996,,Website Optimization,Uk,Website,,28776,17265.6,11510.4,2024,February,2,Q1
4986,10/5/2025,CL-1042,Retail,Website Optimization,Usa,Linkedin,Zainab,7712,4627.2,3084.8,2025,October,10,Q4
4988,1/12/2025,CL-3659,E-Commerce,Seo Services,Kenya,Linkedin,Tosin,20269,1107,19162,2025,January,1,Q1
4989,7/14/2025,CL-3634,Retail,Seo Services,South Africa,Website,Zainab,22163,13327,8836,2025,July,7,Q3
4990,12/16/2024,CL-2823,Retail,Digital Marketing,Nigeria,,Femi,15470,14119,1351,2024,December,12,Q4
4991,10/22/2025,CL-3189,Logistics,Seo Services,Nigeria,Instagram,Chika,24005,3823,20182,2025,October,10,Q4
4993,11/18/2024,CL-3790,,Digital Marketing,,Cold Email,Ridwan,7515,4509,3006,2024,November,11,Q4
4994,3/26/2024,CL-3740,Fintech,Front-End Development,Usa,Linkedin,Tosin,20657,11574,9083,2024,March,3,Q1
4995,9/1/2024,CL-1536,Healthtech,Graphic Design,Nigeria,Referral,Amaka,11893,7135.8,4757.2,2024,September,9,Q3
4997,3/14/2024,CL-2325,E-Commerce,Graphic Design,South Africa,Linkedin,Amaka,15482,9289.2,6192.8,2024,March,3,Q1
4998,1/3/2025,CL-3428,Healthtech,Seo Services,Ghana,Linkedin,Ridwan,17521,10732,6789,2025,January,1,Q1
4999,8/28/2024,CL-3785,Healthtech,Front-End Development,Kenya,Linkedin,Tosin,10694,13415,-2721,2024,August,8,Q3
5000,11/1/2025,CL-3437,Retail,Backend Development,South Africa,Referral,Zainab,16147,10887,5260,2025,November,11,Q4
5001,2/21/2025,CL-3846,Edtech,Backend Development,Kenya,Linkedin,Chika,22012,13207.2,8804.8,2025,February,2,Q1
5002,7/29/2024,CL-2737,Logistics,Website Optimization,Nigeria,Cold Email,Amaka,1938,2414,-476,2024,July,7,Q3
5003,8/13/2025,CL-3374,Edtech,Front-End Development,Kenya,,Tosin,24792,4221,20571,2025,August,8,Q3
5004,8/6/2024,CL-4416,Real Estate,Digital Marketing,Uk,Cold Email,Zainab,22169,3275,18894,2024,August,8,Q3
5005,9/13/2025,CL-4435,Healthtech,Frontend Development,Ghana,Cold Email,Chika,20429,4335,16094,2025,September,9,Q3
5009,9/2/2025,CL-3158,Real Estate,Seo Services,,Instagram,Ridwan,14374,8624.4,5749.6,2025,September,9,Q3
5010,1/31/2024,CL-4563,,Digital Marketing,Ghana,Linkedin,Zainab,11888,3847,8041,2024,January,1,Q1
5011,2/26/2025,CL-2054,Healthtech,Digital Marketing,South Africa,Website,,10232,12370,-2138,2025,February,2,Q1
5012,6/20/2024,CL-4108,Healthtech,Seo Services,Nigeria,,Zainab,12957,7774.2,5182.8,2024,June,6,Q2
5013,9/29/2025,CL-4401,Real Estate,Front-End Development,Nigeria,Referral,Amaka,19891,9502,10389,2025,September,9,Q3
5014,11/2/2025,CL-1277,Real Estate,Frontend Development,Uk,Linkedin,Ridwan,4291,9795,-5504,2025,November,11,Q4
5015,9/19/2024,CL-3469,,Graphic Design,South Africa,Website,Tosin,22762,13657.2,9104.8,2024,September,9,Q3
5017,8/15/2024,CL-4848,Retail,Frontend Development,Nigeria,Linkedin,Amaka,21933,13159.8,8773.2,2024,August,8,Q3
5019,5/4/2025,CL-3261,Edtech,Digital Marketing,Kenya,Cold Email,Chika,12219,7331.4,4887.6,2025,May,5,Q2
5020,1/10/2024,CL-3304,Real Estate,Website Optimization,Usa,Linkedin,Zainab,1708,8351,-6643,2024,January,1,Q1
5021,4/12/2024,CL-4013,Fintech,,,Instagram,Tosin,10038,6022.8,4015.2,2024,April,4,Q2
5022,10/25/2025,CL-1967,E-Commerce,Front-End Development,Ghana,Website,Amaka,8480,5088,3392,2025,October,10,Q4
5023,5/18/2024,CL-3356,Logistics,Seo Services,South Africa,Referral,Chika,9431,5658.6,3772.4,2024,May,5,Q2
5025,5/11/2025,CL-1700,,Digital Marketing,Nigeria,Linkedin,,2295,9677,-7382,2025,May,5,Q2
5026,6/2/2024,CL-1504,E-Commerce,Graphic Design,,Google Ads,Amaka,2094,8804,-6710,2024,June,6,Q2
5027,3/13/2024,CL-1347,E-Commerce,Frontend Development,South Africa,Referral,Zainab,10330,6792,3538,2024,March,3,Q1
5028,3/7/2024,CL-2822,,Graphic Design,,Linkedin,Tosin,14536,4636,9900,2024,March,3,Q1
5029,12/19/2025,CL-3236,Fintech,Backend Development,Usa,Referral,,6622,4775,1847,2025,December,12,Q4
5030,12/14/2025,CL-1961,Logistics,Digital Marketing,,Website,Femi,11943,7165.8,4777.2,2025,December,12,Q4
5031,9/14/2025,CL-4992,,Frontend Development,Nigeria,Cold Email,Zainab,16495,9897,6598,2025,September,9,Q3
5032,2/10/2024,CL-3499,E-Commerce,Seo Services,Usa,Cold Email,Tosin,11990,9326,2664,2024,February,2,Q1
5033,2/7/2025,,Real Estate,Seo Services,Nigeria,Linkedin,Ridwan,21051,12630.6,8420.4,2025,February,2,Q1
5034,10/29/2024,CL-1970,Healthtech,,Uk,Google Ads,Ridwan,5144,1715,3429,2024,October,10,Q4
5035,9/9/2024,CL-2145,Fintech,Digital Marketing,Kenya,Referral,Ridwan,6592,11690,-5098,2024,September,9,Q3
5036,9/27/2024,CL-4749,Healthtech,Seo Services,South Africa,Linkedin,Zainab,11099,6659.4,4439.6,2024,September,9,Q3
5037,7/2/2025,CL-1759,Retail,Backend Development,Nigeria,,Chika,2188,9019,-6831,2025,July,7,Q3
5038,3/25/2024,CL-2990,Retail,Front-End Development,Usa,Linkedin,Tosin,5898,3538.8,2359.2,2024,March,3,Q1
5039,8/24/2025,CL-2122,Healthtech,Front-End Development,Ghana,Linkedin,Zainab,16658,1561,15097,2025,August,8,Q3
5040,5/25/2024,CL-4269,Edtech,Front-End Development,Kenya,Website,Ridwan,3328,620,2708,2024,May,5,Q2
5043,8/13/2024,CL-3190,,Backend Development,South Africa,Linkedin,Ridwan,22340,12783,9557,2024,August,8,Q3
5044,8/14/2025,CL-3194,Real Estate,Website Optimization,Uk,Cold Email,Chika,23094,14097,8997,2025,August,8,Q3
5045,7/29/2025,CL-3546,Edtech,Website Optimization,,Linkedin,Ridwan,7105,4263,2842,2025,July,7,Q3
5047,2/8/2025,CL-3326,Edtech,Website Optimization,Nigeria,,Zainab,19096,8281,10815,2025,February,2,Q1
5048,4/2/2025,CL-2548,Healthtech,Seo Services,South Africa,Cold Email,Zainab,27703,1484,26219,2025,April,4,Q2
5050,4/4/2025,CL-3848,Real Estate,Backend Development,Kenya,Google Ads,Femi,7998,11745,-3747,2025,April,4,Q2
5051,10/9/2024,CL-4518,,Frontend Development,Nigeria,Google Ads,,14234,10995,3239,2024,October,10,Q4
5052,6/17/2024,CL-3677,,Graphic Design,,Website,Chika,13949,7151,6798,2024,June,6,Q2
5053,12/25/2025,CL-1886,Fintech,Front-End Development,Uk,Website,Amaka,2569,3910,-1341,2025,December,12,Q4
5054,10/24/2025,CL-3740,Logistics,Frontend Development,Uk,Google Ads,Tosin,3319,1991.4,1327.6,2025,October,10,Q4
5055,5/12/2025,CL-2210,Retail,Graphic Design,Nigeria,Google Ads,Amaka,7841,4704.6,3136.4,2025,May,5,Q2
5056,12/26/2024,CL-1931,Retail,Frontend Development,Uk,Cold Email,Amaka,2530,1518,1012,2024,December,12,Q4
5059,5/17/2024,CL-2245,Real Estate,Graphic Design,Nigeria,Linkedin,Amaka,13258,13931,-673,2024,May,5,Q2
5060,12/23/2025,CL-4645,Real Estate,Graphic Design,Usa,Linkedin,,2996,13718,-10722,2025,December,12,Q4
5062,7/2/2025,,E-Commerce,Graphic Design,Nigeria,Website,Amaka,13210,5667,7543,2025,July,7,Q3
5063,11/30/2024,CL-4708,E-Commerce,Digital Marketing,Nigeria,Instagram,Ridwan,5786,11776,-5990,2024,November,11,Q4
5064,3/5/2024,CL-1093,Healthtech,Website Optimization,Nigeria,Google Ads,Amaka,4402,14219,-9817,2024,March,3,Q1
5065,8/1/2025,CL-4361,E-Commerce,Digital Marketing,Kenya,Website,Amaka,28377,1623,26754,2025,August,8,Q3
5067,10/19/2025,CL-3291,Retail,,,Google Ads,Tosin,18650,11190,7460,2025,October,10,Q4
5068,9/30/2024,CL-2192,Healthtech,Seo Services,Usa,Google Ads,Femi,20164,9540,10624,2024,September,9,Q3
5069,4/2/2024,CL-2296,Logistics,Frontend Development,Usa,Instagram,Ridwan,19828,11896.8,7931.2,2024,April,4,Q2
5071,6/18/2025,CL-4421,Logistics,Digital Marketing,Kenya,Google Ads,,17234,10340.4,6893.6,2025,June,6,Q2
5073,10/29/2025,,,Backend Development,Usa,Website,Tosin,19906,11943.6,7962.4,2025,October,10,Q4
5074,5/5/2024,CL-1510,,Backend Development,,,Tosin,3072,712,2360,2024,May,5,Q2
5075,11/18/2024,CL-4689,,Digital Marketing,,Google Ads,Chika,22326,7362,14964,2024,November,11,Q4
5077,10/3/2025,CL-2711,Logistics,Frontend Development,Usa,Website,Femi,29542,5100,24442,2025,October,10,Q4
5078,11/15/2025,CL-4971,Real Estate,Digital Marketing,Nigeria,Instagram,Zainab,12355,7413,4942,2025,November,11,Q4
5079,6/24/2024,CL-3974,Real Estate,Backend Development,South Africa,Google Ads,Tosin,26550,4896,21654,2024,June,6,Q2
5080,6/1/2025,CL-3452,,Graphic Design,Kenya,Website,Zainab,11741,7044.6,4696.4,2025,June,6,Q2
5082,6/22/2025,CL-4826,Retail,Frontend Development,South Africa,Linkedin,Tosin,21560,12936,8624,2025,June,6,Q2
5083,5/18/2025,CL-4406,Healthtech,Seo Services,Usa,Website,Amaka,9874,7023,2851,2025,May,5,Q2
5084,4/19/2024,CL-1992,Real Estate,Backend Development,Usa,Google Ads,Tosin,2879,8551,-5672,2024,April,4,Q2
5085,5/14/2024,CL-3774,,Digital Marketing,Ghana,Referral,Chika,24307,14584.2,9722.8,2024,May,5,Q2
5086,4/19/2025,CL-4271,,,Kenya,Google Ads,Chika,1696,1017.6,678.4,2025,April,4,Q2
5089,11/22/2024,CL-1753,Retail,Digital Marketing,Uk,Referral,Ridwan,2645,8216,-5571,2024,November,11,Q4
5090,2/15/2024,CL-4548,,,,Cold Email,Amaka,17445,12370,5075,2024,February,2,Q1
5091,1/24/2024,,Real Estate,,Uk,Referral,Ridwan,24259,6273,17986,2024,January,1,Q1
5092,6/13/2024,CL-1599,Retail,Seo Services,Kenya,Referral,Zainab,12230,7338,4892,2024,June,6,Q2
5093,6/24/2025,CL-1548,Real Estate,Backend Development,Nigeria,Cold Email,,17458,2700,14758,2025,June,6,Q2
5094,4/14/2025,CL-2291,Retail,Backend Development,Nigeria,,,12865,7563,5302,2025,April,4,Q2
5095,6/8/2025,CL-1906,Logistics,Front-End Development,Uk,Google Ads,Zainab,1814,12279,-10465,2025,June,6,Q2
5096,3/14/2024,CL-4170,E-Commerce,Digital Marketing,Usa,Cold Email,,12421,12762,-341,2024,March,3,Q1
5097,1/9/2024,CL-2759,,Website Optimization,Uk,,Tosin,3520,13075,-9555,2024,January,1,Q1
5099,8/17/2025,CL-2223,,Digital Marketing,South Africa,Website,Ridwan,3830,2298,1532,2025,August,8,Q3
5100,4/20/2025,CL-3852,E-Commerce,Website Optimization,Nigeria,Google Ads,,23614,6600,17014,2025,April,4,Q2
5101,6/14/2025,CL-3125,Fintech,Website Optimization,Nigeria,Referral,Ridwan,25691,14027,11664,2025,June,6,Q2
5102,4/24/2024,,Real Estate,Backend Development,Usa,Instagram,Zainab,3640,10391,-6751,2024,April,4,Q2
5103,8/21/2024,CL-1948,E-Commerce,,South Africa,Instagram,Zainab,12112,12194,-82,2024,August,8,Q3
5104,2/6/2025,CL-2250,Edtech,Website Optimization,Nigeria,Instagram,,25450,9728,15722,2025,February,2,Q1
5106,2/28/2024,CL-3523,Real Estate,Front-End Development,Uk,Linkedin,Chika,7413,14033,-6620,2024,February,2,Q1
5107,3/3/2025,CL-4081,Retail,,South Africa,,Tosin,24360,9904,14456,2025,March,3,Q1
5111,1/5/2024,CL-2225,Logistics,Backend Development,Kenya,Linkedin,Ridwan,1179,6198,-5019,2024,January,1,Q1
5112,10/3/2024,CL-4256,Logistics,Front-End Development,,Cold Email,,25412,13350,12062,2024,October,10,Q4
5113,1/20/2025,CL-3645,Fintech,Frontend Development,,,Zainab,23603,973,22630,2025,January,1,Q1
5114,10/16/2024,CL-3816,E-Commerce,Graphic Design,Ghana,Referral,Amaka,10461,6276.6,4184.4,2024,October,10,Q4
5115,4/17/2025,,Logistics,Digital Marketing,Usa,Instagram,Amaka,7430,4458,2972,2025,April,4,Q2
5117,7/26/2025,CL-2289,E-Commerce,Website Optimization,Kenya,Instagram,Chika,12180,3443,8737,2025,July,7,Q3
5119,8/14/2024,CL-2665,E-Commerce,Front-End Development,Uk,Linkedin,Ridwan,22999,13970,9029,2024,August,8,Q3
5120,2/29/2024,CL-2012,,Frontend Development,Kenya,Referral,Chika,2822,7509,-4687,2024,February,2,Q1
5121,11/12/2024,CL-4126,Logistics,,Nigeria,Linkedin,Femi,24459,7124,17335,2024,November,11,Q4
5122,9/22/2024,,Fintech,,Nigeria,,Chika,10664,6398.4,4265.6,2024,September,9,Q3
5123,9/18/2025,CL-1390,Edtech,Digital Marketing,Ghana,Instagram,Chika,24389,6098,18291,2025,September,9,Q3
5124,7/16/2024,CL-4953,,Graphic Design,Ghana,Referral,Amaka,5131,13974,-8843,2024,July,7,Q3
5125,7/21/2024,,Edtech,Frontend Development,Nigeria,Google Ads,,24342,12721,11621,2024,July,7,Q3
5127,5/31/2025,CL-4100,Logistics,Website Optimization,Ghana,Google Ads,Amaka,16141,9684.6,6456.4,2025,May,5,Q2
5128,12/19/2024,CL-4809,Healthtech,Graphic Design,Nigeria,Referral,Tosin,3998,3785,213,2024,December,12,Q4
5129,3/1/2025,CL-2415,,Seo Services,Nigeria,Cold Email,,17199,10319.4,6879.6,2025,March,3,Q1
5131,3/26/2025,CL-4925,,Frontend Development,South Africa,Instagram,,5473,11462,-5989,2025,March,3,Q1
5133,9/15/2025,CL-2010,Real Estate,Frontend Development,Kenya,Google Ads,Femi,13993,3765,10228,2025,September,9,Q3
5134,10/1/2025,CL-3972,Edtech,,Nigeria,Cold Email,Ridwan,12072,8583,3489,2025,October,10,Q4
5135,4/20/2024,CL-1482,Retail,Website Optimization,Ghana,Linkedin,,5699,2619,3080,2024,April,4,Q2
5136,10/4/2024,CL-4025,E-Commerce,Website Optimization,Nigeria,Cold Email,Zainab,10844,10251,593,2024,October,10,Q4
5137,1/10/2024,CL-3249,Fintech,Digital Marketing,,Linkedin,Zainab,6517,3910.2,2606.8,2024,January,1,Q1
5139,11/25/2024,CL-1578,,Frontend Development,Usa,Referral,Zainab,9583,7210,2373,2024,November,11,Q4
5140,9/17/2024,CL-1984,,Frontend Development,Usa,Google Ads,Ridwan,16958,1543,15415,2024,September,9,Q3
5141,9/22/2025,CL-1787,Healthtech,Front-End Development,,Cold Email,Zainab,4348,2608.8,1739.2,2025,September,9,Q3
5143,6/20/2024,CL-2517,Healthtech,,Ghana,Linkedin,Amaka,3537,6365,-2828,2024,June,6,Q2
5144,4/24/2025,CL-1210,Healthtech,Seo Services,Ghana,Instagram,Chika,3404,10622,-7218,2025,April,4,Q2
5146,10/18/2024,CL-1451,Fintech,Digital Marketing,Nigeria,Linkedin,Tosin,19203,11521.8,7681.2,2024,October,10,Q4
5148,5/14/2025,CL-4720,Retail,Digital Marketing,Nigeria,Cold Email,Chika,23436,13363,10073,2025,May,5,Q2
5151,5/22/2025,CL-1084,Retail,Frontend Development,Uk,Instagram,Chika,17734,3921,13813,2025,May,5,Q2
5152,3/8/2024,CL-3681,,Seo Services,South Africa,Instagram,,24710,14826,9884,2024,March,3,Q1
5153,12/14/2024,CL-3043,,Digital Marketing,,Linkedin,Amaka,24289,4189,20100,2024,December,12,Q4
5154,2/28/2025,CL-4812,Edtech,Seo Services,Kenya,Cold Email,Zainab,4702,3841,861,2025,February,2,Q1
5155,6/28/2024,CL-1374,E-Commerce,,Nigeria,Cold Email,Amaka,12727,12438,289,2024,June,6,Q2
5156,11/3/2024,CL-4628,Retail,Website Optimization,Nigeria,Linkedin,,13462,8077.2,5384.8,2024,November,11,Q4
5157,8/24/2025,CL-4730,Fintech,Website Optimization,,Google Ads,Zainab,16859,10498,6361,2025,August,8,Q3
5159,12/2/2025,CL-3211,Fintech,Digital Marketing,Nigeria,Google Ads,Ridwan,24174,2586,21588,2025,December,12,Q4
5160,8/3/2024,CL-4798,,Graphic Design,Kenya,Website,Femi,10469,6281.4,4187.6,2024,August,8,Q3
5162,10/24/2024,CL-4319,Healthtech,Front-End Development,South Africa,Google Ads,Chika,24747,7997,16750,2024,October,10,Q4
5163,11/11/2025,CL-4299,E-Commerce,Digital Marketing,,Linkedin,Ridwan,21103,12661.8,8441.2,2025,November,11,Q4
5164,4/6/2025,CL-1398,Logistics,Digital Marketing,South Africa,Website,Tosin,20479,12287.4,8191.6,2025,April,4,Q2
5166,7/17/2024,CL-4992,E-Commerce,Front-End Development,Kenya,Instagram,Tosin,14509,8705.4,5803.6,2024,July,7,Q3
5167,12/27/2024,CL-4233,Real Estate,Digital Marketing,Ghana,Linkedin,Tosin,12045,8625,3420,2024,December,12,Q4
5169,11/6/2024,CL-2472,Edtech,Digital Marketing,South Africa,Instagram,,15162,4535,10627,2024,November,11,Q4
5170,4/30/2025,CL-2480,Real Estate,Graphic Design,,Linkedin,,3950,2370,1580,2025,April,4,Q2
5171,8/30/2024,CL-2412,Edtech,Frontend Development,Ghana,Instagram,Zainab,14924,11541,3383,2024,August,8,Q3
5172,2/25/2025,CL-4841,E-Commerce,Graphic Design,Nigeria,Referral,Femi,9355,4659,4696,2025,February,2,Q1
5173,1/3/2024,CL-1737,,Website Optimization,Kenya,,Femi,14531,2393,12138,2024,January,1,Q1
